horizon_days,target,repetition,model_id,architecture,wall_seconds,batch_size,resource,gpu_count,supporting_cpu_cores,slurm_job_id,target_date
7,SM,146,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1943503674119711,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,147,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19031113758683205,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,148,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19508089125156403,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,149,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1950462544336915,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,150,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19540149718523026,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,151,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1935376925393939,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,152,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1859869807958603,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,153,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18708533328026533,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,154,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1865865048021078,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,155,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19210877548903227,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,156,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1924503119662404,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,157,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1931206714361906,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,158,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19274568930268288,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,159,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19267447292804718,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,160,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1926992405205965,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,161,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1925138747319579,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,162,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1918484941124916,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,163,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19225258100777864,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,164,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19181293528527021,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,165,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1929209567606449,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,166,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19202266912907362,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,167,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18919045198708773,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,168,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1914149196818471,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,169,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1914978502318263,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,170,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19228148739784956,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,171,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19298178423196077,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,172,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18404044676572084,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,173,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18513426091521978,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,174,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18604700546711683,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,175,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18329591490328312,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,176,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18736795708537102,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,177,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1900634104385972,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,178,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1913530519232154,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,179,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1904610563069582,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,180,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1927069053053856,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,181,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19368559774011374,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,182,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19420476537197828,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,183,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19320534355938435,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,184,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1928376778960228,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,185,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19318802189081907,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,186,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19337290804833174,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,187,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1816159961745143,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,188,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1908444045111537,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,189,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19372561667114496,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,190,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19374561589211226,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,191,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19364125467836857,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,192,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19474667962640524,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,193,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19442883972078562,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,194,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19484266452491283,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,195,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19421673100441694,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,196,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19436193071305752,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,197,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19426215812563896,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,198,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19415091536939144,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,199,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19077707454562187,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,200,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19133067037910223,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,1,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22679769340902567,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,2,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2260106485337019,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,3,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2273886688053608,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,4,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2268582098186016,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,5,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.23069442808628082,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,6,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2204494420439005,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,7,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.21410565171390772,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,8,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2186119183897972,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,9,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.21909024938941002,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,10,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.21919768583029509,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,11,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.21852116379886866,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,12,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2180446768179536,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,13,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.21802683360874653,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,14,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2184032266959548,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,15,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.21758466307073832,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,16,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.21750734373927116,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,17,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2187964441254735,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,18,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2264988087117672,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,19,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22748558595776558,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,20,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2277038749307394,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,21,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22677045036107302,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,22,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22712441068142653,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,23,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2191647244617343,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,24,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22693764697760344,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,25,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22654188610613346,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,26,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22594677098095417,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,27,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22625370137393475,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,28,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22665421292185783,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,29,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22656583227217197,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,30,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2271494334563613,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,31,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22693723533302546,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,32,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22711834404617548,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,33,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22693580482155085,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,34,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22064572479575872,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,35,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.21876578964293003,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,36,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.21952829603105783,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,37,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22207640670239925,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,38,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22331142239272594,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,39,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22435022052377462,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,40,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2184023605659604,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,41,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22081282641738653,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,42,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.21685946267098188,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,43,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.21778504271060228,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,44,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2211356982588768,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,45,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22002524230629206,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,46,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22492843214422464,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,47,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22593502886593342,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,48,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2234563510864973,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,49,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2270699217915535,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,50,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2267098007723689,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,51,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2270491747185588,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,52,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.224110241048038,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,53,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22424374800175428,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,54,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22413216345012188,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,55,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22398918773978949,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,56,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22414734307676554,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,57,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22066837083548307,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,58,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22146059479564428,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,59,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.21949466411024332,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,60,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22247318178415298,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,61,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22235608752816916,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,62,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22594367805868387,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,63,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.21855882368981838,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,64,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22101041954010725,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,65,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22121409140527248,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,66,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2195555604994297,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,67,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.21984767261892557,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,68,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22027624677866697,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,69,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22046860679984093,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,70,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22069488279521465,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,71,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22035649232566357,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,72,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22709199599921703,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,73,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22683031298220158,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,74,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22032073233276606,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,75,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.21961250063031912,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,76,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2197794709354639,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,77,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22059001121670008,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,78,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22093518637120724,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,79,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.21989069785922766,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,80,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.21889385115355253,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,81,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2221242245286703,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,82,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.21653434168547392,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,83,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.21920811478048563,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,84,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2193262716755271,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,85,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2194055961444974,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,86,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.21788624301552773,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,87,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.21885591745376587,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,88,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22192273661494255,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,89,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.21954638604074717,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,90,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22990193497389555,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,91,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.23072348535060883,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,92,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.220022551715374,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,93,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2192479521036148,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,94,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.21847725845873356,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,95,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2287270948290825,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,96,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2303173542022705,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,97,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.229686189442873,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,98,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2172102713957429,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,99,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2204318791627884,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,100,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.21943187527358532,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,101,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22055209055542946,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,102,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2203489001840353,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,103,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2208041362464428,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,104,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22035941947251558,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,105,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2205875739455223,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,106,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22016125079244375,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,107,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22060200851410627,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,108,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22410663031041622,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,109,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.23009511083364487,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,110,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.21919525042176247,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,111,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2271510874852538,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,112,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22770705539733171,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,113,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22791750077158213,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,114,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.2292888993397355,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,115,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22615486104041338,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,116,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22881337441504002,1,NVIDIA A40,1,8,6499038,2020-07-01
30,ET,117,029_base_7var_monthly_Seq2seqconvlstm_30d_compact_1layer,seq2seq,0.22645085025578737,1,NVIDIA A40,1,8,6499038,2020-07-01
