horizon_days,repetition,et_seconds,sm_seconds,pair_seconds,resource,gpu_count,supporting_cpu_cores,batch_size,slurm_job_id,target_date
90,76,1.7616805275902152,2.1401963382959366,3.901882647536695,NVIDIA A40,1,8,1,6499038,2020-07-01
90,77,1.759355933405459,2.129675596021116,3.889037220738828,NVIDIA A40,1,8,1,6499038,2020-07-01
90,78,1.7262717112898827,2.1080694580450654,3.8343469696119428,NVIDIA A40,1,8,1,6499038,2020-07-01
90,79,1.7293950906023383,2.111350721679628,3.840754217468202,NVIDIA A40,1,8,1,6499038,2020-07-01
90,80,1.7379956096410751,2.1022529266774654,3.840254755690694,NVIDIA A40,1,8,1,6499038,2020-07-01
90,81,1.7377378828823566,2.1028593434020877,3.84060428943485,NVIDIA A40,1,8,1,6499038,2020-07-01
90,82,1.6801877189427614,2.047265414148569,3.727459595538676,NVIDIA A40,1,8,1,6499038,2020-07-01
90,83,1.6960310889407992,2.1312805768102407,3.8273181281983852,NVIDIA A40,1,8,1,6499038,2020-07-01
90,84,1.753312905319035,2.116636900231242,3.869955756701529,NVIDIA A40,1,8,1,6499038,2020-07-01
90,85,1.7455397080630064,2.082614107057452,3.8281596563756466,NVIDIA A40,1,8,1,6499038,2020-07-01
90,86,1.6902405330911279,2.140300194732845,3.830548031255603,NVIDIA A40,1,8,1,6499038,2020-07-01
90,87,1.7430399972945452,2.119424537755549,3.8624724904075265,NVIDIA A40,1,8,1,6499038,2020-07-01
90,88,1.736962172202766,2.123174994252622,3.8601449308916926,NVIDIA A40,1,8,1,6499038,2020-07-01
90,89,1.7146640187129378,2.128702810034156,3.843373932875693,NVIDIA A40,1,8,1,6499038,2020-07-01
90,90,1.7483945889398456,2.1305854003876448,3.878985389135778,NVIDIA A40,1,8,1,6499038,2020-07-01
90,91,1.7242473950609565,2.076953194104135,3.8012063708156347,NVIDIA A40,1,8,1,6499038,2020-07-01
90,92,1.750420575030148,2.061144268140197,3.8115706527605653,NVIDIA A40,1,8,1,6499038,2020-07-01
90,93,1.7407140377908945,2.1134800650179386,3.854199963621795,NVIDIA A40,1,8,1,6499038,2020-07-01
90,94,1.721015245653689,2.064561695791781,3.7855833545327187,NVIDIA A40,1,8,1,6499038,2020-07-01
90,95,1.6950258575379848,2.050158922560513,3.745190399698913,NVIDIA A40,1,8,1,6499038,2020-07-01
90,96,1.6960815079510212,2.098560681566596,3.7946487301960588,NVIDIA A40,1,8,1,6499038,2020-07-01
90,97,1.7492624204605818,2.117624219506979,3.866893452592194,NVIDIA A40,1,8,1,6499038,2020-07-01
90,98,1.687434279359877,2.102562570013106,3.7900027111172676,NVIDIA A40,1,8,1,6499038,2020-07-01
90,99,1.7267250772565603,2.069087306037545,3.7958187060430646,NVIDIA A40,1,8,1,6499038,2020-07-01
90,100,1.7554812682792544,2.1348059736192226,3.890293713659048,NVIDIA A40,1,8,1,6499038,2020-07-01
90,101,1.6915278872475028,2.1308419657871127,3.8223769878968596,NVIDIA A40,1,8,1,6499038,2020-07-01
90,102,1.7492917096242309,2.1409629499539733,3.8902609311044216,NVIDIA A40,1,8,1,6499038,2020-07-01
90,103,1.7537886425852776,2.0885959854349494,3.8423902289941907,NVIDIA A40,1,8,1,6499038,2020-07-01
90,104,1.6906004156917334,2.1312047382816672,3.8218119870871305,NVIDIA A40,1,8,1,6499038,2020-07-01
90,105,1.768101622350514,2.155768950469792,3.9238769663497806,NVIDIA A40,1,8,1,6499038,2020-07-01
90,106,1.7072548801079392,2.122589251026511,3.829850141890347,NVIDIA A40,1,8,1,6499038,2020-07-01
90,107,1.7113434886559844,2.063212566077709,3.7745616547763348,NVIDIA A40,1,8,1,6499038,2020-07-01
90,108,1.7028891695663333,2.133318484760821,3.8362139258533716,NVIDIA A40,1,8,1,6499038,2020-07-01
90,109,1.7498294962570071,2.080557548440993,3.830393336713314,NVIDIA A40,1,8,1,6499038,2020-07-01
90,110,1.682005456648767,2.046037018299103,3.728049198165536,NVIDIA A40,1,8,1,6499038,2020-07-01
90,111,1.6803119778633118,2.102487494237721,3.7828053142875433,NVIDIA A40,1,8,1,6499038,2020-07-01
90,112,1.7620397228747606,2.1450612396001816,3.9071086468175054,NVIDIA A40,1,8,1,6499038,2020-07-01
90,113,1.6788586555048823,2.083014275878668,3.7618788331747055,NVIDIA A40,1,8,1,6499038,2020-07-01
90,114,1.738877648487687,2.1246655769646168,3.863548954948783,NVIDIA A40,1,8,1,6499038,2020-07-01
90,115,1.7364218216389418,2.0660171741619706,3.802445027977228,NVIDIA A40,1,8,1,6499038,2020-07-01
90,116,1.6802852656692266,2.093482706695795,3.7737745540216565,NVIDIA A40,1,8,1,6499038,2020-07-01
90,117,1.7318589184433222,2.100218156352639,3.832084037363529,NVIDIA A40,1,8,1,6499038,2020-07-01
90,118,1.7158230831846595,2.1559369368478656,3.871766021475196,NVIDIA A40,1,8,1,6499038,2020-07-01
90,119,1.7303500045090914,2.121103142388165,3.8514598794281483,NVIDIA A40,1,8,1,6499038,2020-07-01
90,120,1.7386865047737956,2.1125150276347995,3.851207673549652,NVIDIA A40,1,8,1,6499038,2020-07-01
90,121,1.6816744953393936,2.0841453494504094,3.7658266089856625,NVIDIA A40,1,8,1,6499038,2020-07-01
90,122,1.7280109822750092,2.1160230664536357,3.8440400110557675,NVIDIA A40,1,8,1,6499038,2020-07-01
90,123,1.7330812495201826,2.1049733348190784,3.838062269613147,NVIDIA A40,1,8,1,6499038,2020-07-01
90,124,1.767801440320909,2.1493023335933685,3.917111719958484,NVIDIA A40,1,8,1,6499038,2020-07-01
90,125,1.7434090925380588,2.1257178438827395,3.869132596999407,NVIDIA A40,1,8,1,6499038,2020-07-01
90,126,1.75959568656981,2.156439747661352,3.9160416973754764,NVIDIA A40,1,8,1,6499038,2020-07-01
90,127,1.7644418124109507,2.1492574773728848,3.9137057419866323,NVIDIA A40,1,8,1,6499038,2020-07-01
90,128,1.7617189232259989,2.114544085226953,3.8762686885893345,NVIDIA A40,1,8,1,6499038,2020-07-01
90,129,1.7075762413442135,2.053203430958092,3.7607867559418082,NVIDIA A40,1,8,1,6499038,2020-07-01
90,130,1.7465174486860633,2.1594352805987,3.9059597617015243,NVIDIA A40,1,8,1,6499038,2020-07-01
90,131,1.7660286901518703,2.157093324698508,3.923129828646779,NVIDIA A40,1,8,1,6499038,2020-07-01
90,132,1.7682586405426264,2.06654239166528,3.834807764738798,NVIDIA A40,1,8,1,6499038,2020-07-01
90,133,1.6860000370070338,2.0908483527600765,3.7768539804965258,NVIDIA A40,1,8,1,6499038,2020-07-01
90,134,1.7556301774457097,2.156639475375414,3.912275806069374,NVIDIA A40,1,8,1,6499038,2020-07-01
90,135,1.7714184736832976,2.1549955615773797,3.9264203179627657,NVIDIA A40,1,8,1,6499038,2020-07-01
90,136,1.7682794537395239,2.1472413782030344,3.9155266722664237,NVIDIA A40,1,8,1,6499038,2020-07-01
90,137,1.680420521646738,2.105851328931749,3.786277641542256,NVIDIA A40,1,8,1,6499038,2020-07-01
90,138,1.680122148245573,2.120531739667058,3.80066149123013,NVIDIA A40,1,8,1,6499038,2020-07-01
90,139,1.7436506319791079,2.130976038053632,3.874632641673088,NVIDIA A40,1,8,1,6499038,2020-07-01
90,140,1.7466115299612284,2.12651371024549,3.8731317026540637,NVIDIA A40,1,8,1,6499038,2020-07-01
90,141,1.7068530200049281,2.1008007368072867,3.807659987360239,NVIDIA A40,1,8,1,6499038,2020-07-01
90,142,1.7454401114955544,2.131040402688086,3.876486785709858,NVIDIA A40,1,8,1,6499038,2020-07-01
90,143,1.701277351938188,2.044589200988412,3.745873016305268,NVIDIA A40,1,8,1,6499038,2020-07-01
90,144,1.7024515913799405,2.0667845401912928,3.769241382367909,NVIDIA A40,1,8,1,6499038,2020-07-01
90,145,1.7028300436213613,2.122503257356584,3.825339322909713,NVIDIA A40,1,8,1,6499038,2020-07-01
90,146,1.7061151582747698,2.1151196593418717,3.8212405992671847,NVIDIA A40,1,8,1,6499038,2020-07-01
90,147,1.7463122829794884,2.1134742945432663,3.859792048111558,NVIDIA A40,1,8,1,6499038,2020-07-01
90,148,1.7431129273027182,2.143540165387094,3.886659705080092,NVIDIA A40,1,8,1,6499038,2020-07-01
90,149,1.7495934553444386,2.126976191997528,3.8765759207308292,NVIDIA A40,1,8,1,6499038,2020-07-01
90,150,1.7217223886400461,2.137439753860235,3.8591688740998507,NVIDIA A40,1,8,1,6499038,2020-07-01
90,151,1.7576306331902742,2.1650432273745537,3.9226803509518504,NVIDIA A40,1,8,1,6499038,2020-07-01
90,152,1.7012161510065198,2.090047941543162,3.7912705559283495,NVIDIA A40,1,8,1,6499038,2020-07-01
90,153,1.7418644549325109,2.136014338582754,3.877885756082833,NVIDIA A40,1,8,1,6499038,2020-07-01
90,154,1.7482372634112835,2.0791287319734693,3.8273718766868114,NVIDIA A40,1,8,1,6499038,2020-07-01
90,155,1.7367751384153962,2.078244199976325,3.8150257524102926,NVIDIA A40,1,8,1,6499038,2020-07-01
90,156,1.6867889873683453,2.1276256581768394,3.8144202362746,NVIDIA A40,1,8,1,6499038,2020-07-01
90,157,1.6945753106847405,2.1147498916834593,3.8093339195474982,NVIDIA A40,1,8,1,6499038,2020-07-01
90,158,1.7470219237729907,2.132233333773911,3.879261731170118,NVIDIA A40,1,8,1,6499038,2020-07-01
90,159,1.719089743681252,2.1419483264908195,3.8610455449670553,NVIDIA A40,1,8,1,6499038,2020-07-01
90,160,1.7577299429103732,2.0642386842519045,3.8219747692346573,NVIDIA A40,1,8,1,6499038,2020-07-01
90,161,1.6810920117422938,2.058628278784454,3.7397262919694185,NVIDIA A40,1,8,1,6499038,2020-07-01
90,162,1.7335100108757615,2.101954805664718,3.835470387712121,NVIDIA A40,1,8,1,6499038,2020-07-01
90,163,1.736201912164688,2.1031089276075363,3.8393180426210165,NVIDIA A40,1,8,1,6499038,2020-07-01
90,164,1.72390765696764,2.147849403321743,3.871762739494443,NVIDIA A40,1,8,1,6499038,2020-07-01
90,165,1.7554592862725258,2.1399650629609823,3.895430571399629,NVIDIA A40,1,8,1,6499038,2020-07-01
90,166,1.7452175486832857,2.1260810494422913,3.8713049311190844,NVIDIA A40,1,8,1,6499038,2020-07-01
90,167,1.744654550217092,2.072824688628316,3.8174878051504493,NVIDIA A40,1,8,1,6499038,2020-07-01
90,168,1.724866084754467,2.128302225843072,3.8531741620972753,NVIDIA A40,1,8,1,6499038,2020-07-01
90,169,1.7554379291832447,2.1359645184129477,3.8914086995646358,NVIDIA A40,1,8,1,6499038,2020-07-01
90,170,1.7513470966368914,2.1020109057426453,3.8533630836755037,NVIDIA A40,1,8,1,6499038,2020-07-01
90,171,1.735028757713735,2.1538475612178445,3.888883071951568,NVIDIA A40,1,8,1,6499038,2020-07-01
90,172,1.7683700118213892,2.1446695420891047,3.913044834509492,NVIDIA A40,1,8,1,6499038,2020-07-01
90,173,1.764670543372631,2.1283058347180486,3.892981839366257,NVIDIA A40,1,8,1,6499038,2020-07-01
90,174,1.6852861754596233,2.034755860455334,3.720047657378018,NVIDIA A40,1,8,1,6499038,2020-07-01
90,175,1.7085563223809004,2.132162687368691,3.8407253101468086,NVIDIA A40,1,8,1,6499038,2020-07-01
90,176,1.74075941555202,2.0543145751580596,3.7950800713151693,NVIDIA A40,1,8,1,6499038,2020-07-01
90,177,1.6559486165642738,2.0587132377550006,3.714668756350875,NVIDIA A40,1,8,1,6499038,2020-07-01
90,178,1.6560367457568645,2.0986621361225843,3.7547047920525074,NVIDIA A40,1,8,1,6499038,2020-07-01
90,179,1.7322574714198709,2.10003796312958,3.83230088558048,NVIDIA A40,1,8,1,6499038,2020-07-01
90,180,1.717155053280294,2.150693633593619,3.8678545085713267,NVIDIA A40,1,8,1,6499038,2020-07-01
90,181,1.7563667437061667,2.1330957021564245,3.8894709926098585,NVIDIA A40,1,8,1,6499038,2020-07-01
90,182,1.7234641229733825,2.1172877456992865,3.840759802609682,NVIDIA A40,1,8,1,6499038,2020-07-01
90,183,1.7183987637981772,2.0540592428296804,3.772463236004114,NVIDIA A40,1,8,1,6499038,2020-07-01
90,184,1.680614085868001,2.1117518628016114,3.792373183183372,NVIDIA A40,1,8,1,6499038,2020-07-01
90,185,1.7329693073406816,2.107466807588935,3.8404419468715787,NVIDIA A40,1,8,1,6499038,2020-07-01
90,186,1.7314379997551441,2.062744834460318,3.7941888784989715,NVIDIA A40,1,8,1,6499038,2020-07-01
90,187,1.6702525494620204,2.1345160035416484,3.804774945601821,NVIDIA A40,1,8,1,6499038,2020-07-01
90,188,1.7667621122673154,2.10281920991838,3.8695877138525248,NVIDIA A40,1,8,1,6499038,2020-07-01
90,189,1.730438569560647,2.0938706919550896,3.824315022677183,NVIDIA A40,1,8,1,6499038,2020-07-01
90,190,1.7010126998648047,2.080979115329683,3.7819979367777705,NVIDIA A40,1,8,1,6499038,2020-07-01
90,191,1.6875578006729484,2.088532638736069,3.7760972008109093,NVIDIA A40,1,8,1,6499038,2020-07-01
90,192,1.7391122542321682,2.1105885533615947,3.8497078912332654,NVIDIA A40,1,8,1,6499038,2020-07-01
90,193,1.7380282375961542,2.1228713374584913,3.86090577673167,NVIDIA A40,1,8,1,6499038,2020-07-01
90,194,1.7468487797304988,2.116844490170479,3.8637012653052807,NVIDIA A40,1,8,1,6499038,2020-07-01
90,195,1.7330441689118743,2.104930715635419,3.8379809260368347,NVIDIA A40,1,8,1,6499038,2020-07-01
90,196,1.7161150462925434,2.107202430255711,3.823325140401721,NVIDIA A40,1,8,1,6499038,2020-07-01
90,197,1.7428731732070446,2.050271646119654,3.7931516021490097,NVIDIA A40,1,8,1,6499038,2020-07-01
90,198,1.6782057732343674,2.022601523436606,3.7008146615698934,NVIDIA A40,1,8,1,6499038,2020-07-01
90,199,1.688032390549779,2.0533591164276004,3.741397690027952,NVIDIA A40,1,8,1,6499038,2020-07-01
90,200,1.67421561665833,2.078419771976769,3.7526411581784487,NVIDIA A40,1,8,1,6499038,2020-07-01
